call_id;model_type;optimize_time;feasible;target_num;depot_num
1;normal;44;1;6;6
2;normal;14;1;6;6
3;normal;6;1;6;6
4;normal;3;1;4;4
5;normal;1;1;4;4
6;normal;2;1;4;4
7;normal;85;1;6;17
8;normal;32;1;6;17
9;normal;48;1;6;17
10;normal;39;1;4;17
11;normal;58;1;4;17
12;normal;71;1;4;17
13;Warm_Start;140;1;6;15
14;Warm_Start;59;1;6;15
15;Warm_Start;17;1;6;15
16;Warm_Start;11;1;4;15
17;Warm_Start;48;1;4;15
18;Warm_Start;16;1;4;15
19;Warm_Start;53;1;6;14
20;Warm_Start;8;1;6;14
21;Warm_Start;11;1;6;14
22;Warm_Start;64;1;4;14
23;Warm_Start;27;1;4;14
24;Warm_Start;17;1;4;14
25;Warm_Start;82;1;6;13
26;Warm_Start;9;1;6;13
27;Warm_Start;11;1;6;13
28;Warm_Start;8;1;4;13
29;Warm_Start;11;1;4;13
30;Warm_Start;12;1;4;13
31;Warm_Start;41;1;6;13
32;Warm_Start;42;1;8;13
33;Warm_Start;13;1;4;13
34;Warm_Start;8;1;4;13
35;Warm_Start;10;1;4;13
36;Warm_Start;10;1;4;13
37;Warm_Start;18;1;6;12
38;Warm_Start;16;1;8;12
39;Warm_Start;7;1;4;12
40;Warm_Start;40;1;4;12
41;Warm_Start;10;1;4;12
42;Warm_Start;9;1;4;12
43;Warm_Start;18;1;6;11
44;Warm_Start;15;1;8;11
45;Warm_Start;8;1;4;11
46;Warm_Start;9;1;4;11
47;Warm_Start;15;1;4;11
48;Warm_Start;7;1;4;11
49;Warm_Start;15;1;6;11
50;Warm_Start;14;1;8;11
51;Warm_Start;6;1;4;11
52;Warm_Start;6;1;4;11
53;Warm_Start;11;1;4;11
54;Warm_Start;6;1;4;11
55;Warm_Start;28;1;6;9
56;Warm_Start;15;1;8;9
57;Warm_Start;4;1;4;9
58;Warm_Start;6;1;4;9
59;Warm_Start;6;1;4;9
60;Warm_Start;3;1;4;9
61;Warm_Start;6;1;6;8
62;Warm_Start;11;1;8;8
63;Warm_Start;2;1;4;8
64;Warm_Start;7;1;4;8
65;Warm_Start;4;1;4;8
66;Warm_Start;5;1;4;8
67;Warm_Start;5;1;6;8
68;Warm_Start;9;1;8;8
69;Warm_Start;2;1;4;8
70;Warm_Start;6;1;4;8
71;Warm_Start;3;1;4;8
72;Warm_Start;3;1;4;8
73;Warm_Start;22;1;6;7
74;Warm_Start;8;1;8;7
75;Warm_Start;2;1;4;7
76;Warm_Start;4;1;4;7
77;Warm_Start;2;1;4;7
78;Warm_Start;2;1;4;7
79;Warm_Start;16;1;6;9
80;Warm_Start;12;1;8;9
81;Warm_Start;4;1;4;9
82;Warm_Start;6;1;2;9
83;Warm_Start;8;1;4;9
84;Warm_Start;5;1;6;9
85;Warm_Start;23;1;6;8
86;Warm_Start;10;1;8;8
87;Warm_Start;2;1;4;8
88;Warm_Start;4;1;4;8
89;Warm_Start;5;1;4;8
90;Warm_Start;7;1;4;8
91;Warm_Start;32;1;6;8
92;Warm_Start;9;1;8;8
93;Warm_Start;2;1;4;8
94;Warm_Start;4;1;4;8
95;Warm_Start;5;1;4;8
96;Warm_Start;4;1;4;8
97;Warm_Start;7;1;6;7
98;Warm_Start;8;1;8;7
99;Warm_Start;2;1;4;7
100;Warm_Start;2;1;4;7
101;Warm_Start;3;1;4;7
102;Warm_Start;4;1;4;7
103;Warm_Start;6;1;6;6
104;Warm_Start;7;1;8;6
105;Warm_Start;2;1;4;6
106;Warm_Start;2;1;4;6
107;Warm_Start;2;1;4;6
108;Warm_Start;2;1;4;6
109;Warm_Start;6;1;6;6
110;Warm_Start;7;1;8;6
111;Warm_Start;2;1;4;6
112;Warm_Start;2;1;4;6
113;Warm_Start;2;1;4;6
114;Warm_Start;3;1;4;6
115;Warm_Start;18;1;6;9
116;Warm_Start;46;1;8;9
117;Warm_Start;4;1;4;9
118;Warm_Start;13;1;4;9
119;Warm_Start;6;1;4;9
120;Warm_Start;11;1;4;9
121;Warm_Start;15;1;6;8
122;Warm_Start;41;1;8;8
123;Warm_Start;4;1;4;8
124;Warm_Start;4;1;4;8
125;Warm_Start;6;1;4;8
126;Warm_Start;7;1;4;8
127;Warm_Start;13;1;6;7
128;Warm_Start;12;1;8;7
129;Warm_Start;3;1;4;7
130;Warm_Start;4;1;4;7
131;Warm_Start;3;1;4;7
