call_id;model_type;optimize_time;feasible;target_num;depot_num
1;normal;38;1;6;6
2;normal;35;1;6;6
3;normal;6;1;6;6
4;normal;3;1;4;4
5;normal;1;1;4;4
6;normal;2;1;4;4
7;normal;91;1;6;16
8;normal;38;1;6;16
9;normal;32;1;6;16
10;normal;40;1;4;16
11;normal;58;1;4;16
12;normal;14;1;4;16
13;Warm_Start;37;1;6;14
14;Warm_Start;104;1;6;14
15;Warm_Start;12;1;6;14
16;Warm_Start;14;1;4;14
17;Warm_Start;12;1;4;14
18;Warm_Start;24;1;4;14
19;Warm_Start;33;1;6;14
20;Warm_Start;99;1;6;14
21;Warm_Start;15;1;6;14
22;Warm_Start;23;1;4;14
23;Warm_Start;16;1;4;14
24;Warm_Start;19;1;4;14
25;Warm_Start;15;1;6;10
26;Warm_Start;41;1;6;10
27;Warm_Start;13;1;6;10
28;Warm_Start;18;1;4;10
29;Warm_Start;9;1;4;10
30;Warm_Start;1;0;4;10
31;Warm_Start;13;1;6;9
32;Warm_Start;34;1;6;9
33;Warm_Start;5;1;6;9
34;Warm_Start;11;1;4;9
35;Warm_Start;6;1;4;9
36;Warm_Start;0;0;4;9
37;Warm_Start;8;1;6;8
38;Warm_Start;20;1;6;8
39;Warm_Start;6;1;6;8
40;Warm_Start;15;1;4;8
41;Warm_Start;4;1;4;8
42;Warm_Start;0;0;4;8
43;Warm_Start;21;1;6;7
44;Warm_Start;19;1;6;7
45;Warm_Start;7;1;6;7
46;Warm_Start;3;1;4;7
47;Warm_Start;3;1;4;7
48;Warm_Start;0;0;4;7
49;Warm_Start;8;1;6;6
50;Warm_Start;14;1;6;6
51;Warm_Start;4;1;4;6
52;Warm_Start;1;1;4;6
53;Warm_Start;1;1;4;6
54;Warm_Start;0;0;6;6
55;Warm_Start;4;1;6;5
56;Warm_Start;12;1;6;5
57;Warm_Start;3;1;4;5
58;Warm_Start;1;1;4;5
59;Warm_Start;0;0;4;5
60;Warm_Start;11;1;6;7
61;Warm_Start;15;1;6;7
62;Warm_Start;4;1;4;7
63;Warm_Start;2;1;4;7
64;Warm_Start;2;1;4;7
65;Warm_Start;0;0;6;7
66;Warm_Start;6;1;6;6
67;Warm_Start;13;1;6;6
68;Warm_Start;4;1;4;6
69;Warm_Start;1;1;4;6
70;Warm_Start;1;1;4;6
71;Warm_Start;0;0;6;6
72;Warm_Start;66;1;8;7
73;Warm_Start;13;1;6;7
74;Warm_Start;5;1;4;7
75;Warm_Start;1;1;2;7
76;Warm_Start;1;1;4;7
77;Warm_Start;0;0;6;7
78;Warm_Start;29;1;8;6
79;Warm_Start;14;1;6;6
80;Warm_Start;4;1;4;6
81;Warm_Start;2;1;2;6
82;Warm_Start;1;1;4;6
83;Warm_Start;0;0;6;6
84;Warm_Start;23;1;6;7
85;Warm_Start;23;1;6;7
86;Warm_Start;4;1;4;7
87;Warm_Start;2;1;4;7
88;Warm_Start;0;0;4;7
89;Warm_Start;7;1;6;6
90;Warm_Start;18;1;6;6
91;Warm_Start;4;1;4;6
92;Warm_Start;1;1;4;6
93;Warm_Start;0;0;4;6
94;Warm_Start;4;1;6;5
95;Warm_Start;11;1;6;5
96;Warm_Start;3;1;4;5
97;Warm_Start;2;1;4;5
98;Warm_Start;0;0;4;5
99;Warm_Start;8;1;6;7
100;Warm_Start;11;1;6;7
101;Warm_Start;4;1;4;7
102;Warm_Start;2;1;4;7
103;Warm_Start;2;1;4;7
104;Warm_Start;0;0;6;7
105;Warm_Start;8;1;6;6
106;Warm_Start;11;1;6;6
107;Warm_Start;4;1;4;6
108;Warm_Start;1;1;4;6
109;Warm_Start;1;1;4;6
110;Warm_Start;0;0;6;6
111;Warm_Start;20;1;6;6
112;Warm_Start;3;1;4;6
113;Warm_Start;4;1;4;6
114;Warm_Start;3;1;6;6
115;Warm_Start;0;0;4;6
116;Warm_Start;5;1;6;5
117;Warm_Start;2;1;4;5
118;Warm_Start;3;1;4;5
119;Warm_Start;2;1;6;5
120;Warm_Start;0;0;4;5
121;Warm_Start;17;1;6;8
122;Warm_Start;37;1;6;8
123;Warm_Start;5;1;4;8
124;Warm_Start;134;1;4;8
125;Warm_Start;0;0;4;8
126;Warm_Start;21;1;6;7
127;Warm_Start;21;1;6;7
128;Warm_Start;4;1;4;7
129;Warm_Start;14;1;4;7
130;Warm_Start;0;0;4;7
131;Warm_Start;4;1;6;5
132;Warm_Start;11;1;6;5
133;Warm_Start;1;1;4;5
134;Warm_Start;1;1;4;5
135;Warm_Start;0;0;4;5
136;Warm_Start;4;1;4;7
137;Warm_Start;29;1;8;7
138;Warm_Start;4;1;4;7
139;Warm_Start;12;1;4;7
140;Warm_Start;0;0;4;7
141;Warm_Start;3;1;4;6
142;Warm_Start;7;1;8;6
143;Warm_Start;3;1;4;6
144;Warm_Start;2;1;4;6
145;Warm_Start;0;0;4;6
146;Warm_Start;2;1;4;5
147;Warm_Start;4;1;8;5
148;Warm_Start;2;1;4;5
149;Warm_Start;2;1;4;5
150;Warm_Start;1;0;4;5
151;Warm_Start;10;1;4;10
152;Warm_Start;11;1;8;10
153;Warm_Start;14;1;4;10
154;Warm_Start;19;1;4;10
155;Warm_Start;3;1;4;10
156;Warm_Start;0;0;6;10
157;Warm_Start;6;1;4;9
158;Warm_Start;8;1;8;9
159;Warm_Start;8;1;4;9
160;Warm_Start;36;1;4;9
161;Warm_Start;3;1;4;9
162;Warm_Start;0;0;6;9
163;Warm_Start;6;1;4;8
164;Warm_Start;6;1;8;8
165;Warm_Start;5;1;4;8
166;Warm_Start;13;1;4;8
167;Warm_Start;2;1;4;8
168;Warm_Start;0;0;6;8
169;Warm_Start;5;1;4;7
170;Warm_Start;5;1;8;7
171;Warm_Start;4;1;4;7
172;Warm_Start;4;1;4;7
173;Warm_Start;1;1;4;7
174;Warm_Start;0;0;6;7
175;Warm_Start;4;1;4;6
176;Warm_Start;4;1;8;6
177;Warm_Start;2;1;4;6
178;Warm_Start;2;1;4;6
179;Warm_Start;1;1;4;6
180;Warm_Start;0;0;6;6
181;Warm_Start;2;1;6;5
182;Warm_Start;5;1;8;5
183;Warm_Start;2;1;4;5
184;Warm_Start;1;1;2;5
185;Warm_Start;0;0;4;5
186;Warm_Start;2;1;6;4
187;Warm_Start;3;1;8;4
188;Warm_Start;1;1;4;4
189;Warm_Start;1;1;2;4
190;Warm_Start;0;0;4;4
191;Warm_Start;3;1;6;5
192;Warm_Start;6;1;8;5
193;Warm_Start;4;1;4;5
194;Warm_Start;1;1;2;5
195;Warm_Start;2;1;4;5
196;Warm_Start;0;0;6;5
197;Warm_Start;2;1;6;4
198;Warm_Start;3;1;8;4
199;Warm_Start;1;1;4;4
200;Warm_Start;0;1;2;4
201;Warm_Start;1;1;4;4
202;Warm_Start;0;0;6;4
203;Warm_Start;7;1;6;7
204;Warm_Start;7;1;8;7
205;Warm_Start;4;1;4;7
206;Warm_Start;3;1;2;7
207;Warm_Start;2;1;4;7
208;Warm_Start;0;0;6;7
209;Warm_Start;6;1;6;6
210;Warm_Start;5;1;8;6
211;Warm_Start;3;1;4;6
212;Warm_Start;3;1;2;6
213;Warm_Start;1;1;4;6
214;Warm_Start;0;0;6;6
215;Warm_Start;3;1;6;5
216;Warm_Start;4;1;8;5
217;Warm_Start;2;1;4;5
218;Warm_Start;2;1;2;5
219;Warm_Start;2;1;4;5
220;Warm_Start;0;0;6;5
221;Warm_Start;6;1;6;6
222;Warm_Start;6;1;8;6
223;Warm_Start;5;1;4;6
224;Warm_Start;2;1;2;6
225;Warm_Start;4;1;4;6
226;Warm_Start;0;0;6;6
227;Warm_Start;3;1;6;5
228;Warm_Start;4;1;8;5
229;Warm_Start;3;1;4;5
230;Warm_Start;1;1;2;5
231;Warm_Start;2;1;4;5
232;Warm_Start;0;0;6;5
233;Warm_Start;3;1;6;4
234;Warm_Start;4;1;8;4
235;Warm_Start;2;1;4;4
236;Warm_Start;1;1;2;4
237;Warm_Start;1;1;4;4
238;Warm_Start;1;0;6;4
239;Warm_Start;5;1;6;4
240;Warm_Start;4;1;8;4
241;Warm_Start;1;1;4;4
242;Warm_Start;1;1;2;4
243;Warm_Start;1;1;4;4
244;Warm_Start;0;0;6;4
245;Warm_Start;13;1;6;9
246;Warm_Start;50;1;8;9
247;Warm_Start;7;1;4;9
248;Warm_Start;2;1;2;9
249;Warm_Start;6;1;4;9
250;Warm_Start;7;1;6;9
251;Warm_Start;9;1;6;8
252;Warm_Start;8;1;8;8
253;Warm_Start;6;1;4;8
254;Warm_Start;3;1;2;8
255;Warm_Start;7;1;4;8
256;Warm_Start;4;1;6;8
257;Warm_Start;8;1;6;8
258;Warm_Start;9;1;8;8
259;Warm_Start;5;1;4;8
260;Warm_Start;2;1;2;8
261;Warm_Start;0;0;4;8
262;Warm_Start;7;1;6;7
263;Warm_Start;9;1;8;7
264;Warm_Start;5;1;4;7
265;Warm_Start;12;1;4;7
266;Warm_Start;0;0;4;7
267;Warm_Start;4;1;6;6
268;Warm_Start;6;1;8;6
269;Warm_Start;4;1;4;6
270;Warm_Start;2;1;2;6
271;Warm_Start;0;0;4;6
272;Warm_Start;4;1;6;6
273;Warm_Start;8;1;8;6
274;Warm_Start;5;1;4;6
275;Warm_Start;2;1;2;6
276;Warm_Start;0;0;4;6
277;Warm_Start;5;1;6;8
278;Warm_Start;8;1;8;8
279;Warm_Start;5;1;4;8
