call_id;model_type;optimize_time;feasible;target_num;depot_num
1;normal;44;1;6;6
2;normal;44;1;6;6
3;normal;6;1;6;6
4;normal;3;1;4;4
5;normal;1;1;4;4
6;normal;2;1;4;4
7;normal;93;1;6;16
8;normal;45;1;6;16
9;normal;38;1;6;16
10;normal;36;1;4;16
11;normal;61;1;4;16
12;normal;13;1;4;16
13;Warm_Start;78;1;6;17
14;Warm_Start;46;1;6;17
15;Warm_Start;43;1;6;17
16;Warm_Start;62;1;2;17
17;Warm_Start;26;1;4;17
18;Warm_Start;18;1;6;17
19;Warm_Start;80;1;6;16
20;Warm_Start;25;1;6;16
21;Warm_Start;57;1;6;16
22;Warm_Start;60;1;2;16
23;Warm_Start;22;1;4;16
24;Warm_Start;11;1;6;16
25;Warm_Start;75;1;6;16
26;Warm_Start;21;1;6;16
27;Warm_Start;42;1;6;16
28;Warm_Start;53;1;2;16
29;Warm_Start;21;1;4;16
30;Warm_Start;12;1;6;16
31;Warm_Start;43;1;6;16
32;Warm_Start;17;1;6;16
33;Warm_Start;50;1;6;16
34;Warm_Start;41;1;2;16
35;Warm_Start;21;1;4;16
36;Warm_Start;12;1;6;16
37;Warm_Start;25;1;6;15
38;Warm_Start;36;1;6;15
39;Warm_Start;30;1;6;15
40;Warm_Start;55;1;2;15
41;Warm_Start;20;1;4;15
42;Warm_Start;13;1;6;15
43;Warm_Start;32;1;6;14
44;Warm_Start;39;1;6;14
45;Warm_Start;10;1;6;14
46;Warm_Start;44;1;2;14
47;Warm_Start;22;1;4;14
48;Warm_Start;10;1;6;14
49;Warm_Start;76;1;6;13
50;Warm_Start;47;1;6;13
51;Warm_Start;27;1;6;13
52;Warm_Start;33;1;2;13
53;Warm_Start;19;1;4;13
54;Warm_Start;10;1;6;13
55;Warm_Start;47;1;6;12
56;Warm_Start;41;1;6;12
57;Warm_Start;9;1;6;12
58;Warm_Start;31;1;2;12
59;Warm_Start;14;1;4;12
60;Warm_Start;9;1;6;12
61;Warm_Start;40;1;6;11
62;Warm_Start;44;1;6;11
63;Warm_Start;9;1;6;11
64;Warm_Start;5;1;2;11
65;Warm_Start;8;1;4;11
66;Warm_Start;8;1;6;11
67;Warm_Start;43;1;6;10
68;Warm_Start;40;1;6;10
69;Warm_Start;7;1;6;10
70;Warm_Start;3;1;2;10
71;Warm_Start;8;1;4;10
72;Warm_Start;7;1;6;10
73;Warm_Start;36;1;6;9
74;Warm_Start;30;1;6;9
75;Warm_Start;7;1;6;9
76;Warm_Start;3;1;2;9
77;Warm_Start;6;1;4;9
78;Warm_Start;9;1;6;9
79;Warm_Start;41;1;6;9
80;Warm_Start;5;1;6;9
81;Warm_Start;7;1;6;9
82;Warm_Start;3;1;2;9
83;Warm_Start;5;1;4;9
84;Warm_Start;7;1;6;9
85;Warm_Start;12;1;6;8
86;Warm_Start;5;1;6;8
87;Warm_Start;5;1;6;8
88;Warm_Start;2;1;2;8
89;Warm_Start;5;1;4;8
90;Warm_Start;5;1;6;8
91;Warm_Start;9;1;6;7
92;Warm_Start;6;1;6;7
93;Warm_Start;4;1;6;7
94;Warm_Start;2;1;2;7
95;Warm_Start;4;1;4;7
96;Warm_Start;3;1;6;7
97;Warm_Start;6;1;6;6
98;Warm_Start;5;1;6;6
99;Warm_Start;2;1;6;6
100;Warm_Start;1;1;2;6
101;Warm_Start;2;1;4;6
102;Warm_Start;2;1;6;6
103;Warm_Start;7;1;6;5
104;Warm_Start;3;1;6;5
105;Warm_Start;2;1;6;5
106;Warm_Start;1;1;2;5
107;Warm_Start;1;1;4;5
108;Warm_Start;2;1;6;5
109;Warm_Start;22;1;6;10
110;Warm_Start;8;1;6;10
111;Warm_Start;8;1;6;10
112;Warm_Start;5;1;2;10
113;Warm_Start;7;1;4;10
114;Warm_Start;8;1;6;10
115;Warm_Start;9;1;6;8
116;Warm_Start;5;1;6;8
117;Warm_Start;5;1;6;8
118;Warm_Start;3;1;2;8
119;Warm_Start;4;1;4;8
120;Warm_Start;5;1;6;8
121;Warm_Start;17;1;6;7
122;Warm_Start;4;1;6;7
123;Warm_Start;3;1;6;7
124;Warm_Start;2;1;2;7
125;Warm_Start;2;1;4;7
126;Warm_Start;4;1;6;7
127;Warm_Start;9;1;6;6
128;Warm_Start;6;1;6;6
129;Warm_Start;3;1;6;6
130;Warm_Start;1;1;2;6
131;Warm_Start;2;1;4;6
132;Warm_Start;2;1;6;6
133;Warm_Start;11;1;6;5
134;Warm_Start;5;1;6;5
135;Warm_Start;2;1;6;5
136;Warm_Start;1;1;2;5
137;Warm_Start;1;1;4;5
138;Warm_Start;1;1;6;5
139;Warm_Start;8;1;6;5
140;Warm_Start;2;1;6;5
141;Warm_Start;2;1;6;5
142;Warm_Start;1;1;2;5
143;Warm_Start;1;1;4;5
144;Warm_Start;2;1;6;5
145;Warm_Start;13;1;6;8
146;Warm_Start;8;1;6;8
147;Warm_Start;4;1;6;8
148;Warm_Start;4;1;2;8
149;Warm_Start;4;1;4;8
150;Warm_Start;3;1;6;8
151;Warm_Start;14;1;6;7
152;Warm_Start;4;1;6;7
153;Warm_Start;2;1;6;7
154;Warm_Start;4;1;2;7
155;Warm_Start;3;1;4;7
156;Warm_Start;2;1;6;7
157;Warm_Start;8;1;6;6
158;Warm_Start;4;1;6;6
159;Warm_Start;2;1;6;6
160;Warm_Start;1;1;4;6
161;Warm_Start;2;1;4;6
162;Warm_Start;8;1;4;6
163;Warm_Start;10;1;6;6
164;Warm_Start;6;1;6;6
165;Warm_Start;4;1;6;6
166;Warm_Start;2;1;4;6
167;Warm_Start;3;1;4;6
168;Warm_Start;6;1;4;6
169;Warm_Start;14;1;6;5
170;Warm_Start;4;1;6;5
171;Warm_Start;3;1;6;5
172;Warm_Start;2;1;4;5
173;Warm_Start;2;1;4;5
174;Warm_Start;5;1;4;5
175;Warm_Start;15;1;6;5
176;Warm_Start;2;1;6;5
177;Warm_Start;2;1;6;5
178;Warm_Start;1;1;4;5
179;Warm_Start;1;1;4;5
180;Warm_Start;2;1;4;5
181;Warm_Start;8;1;6;5
182;Warm_Start;2;1;6;5
183;Warm_Start;2;1;6;5
184;Warm_Start;1;1;4;5
185;Warm_Start;1;1;2;5
186;Warm_Start;4;1;6;5
187;Warm_Start;9;1;6;5
188;Warm_Start;3;1;6;5
189;Warm_Start;2;1;6;5
190;Warm_Start;1;1;4;5
191;Warm_Start;1;1;2;5
192;Warm_Start;2;1;6;5
193;Warm_Start;31;1;6;6
194;Warm_Start;6;1;6;6
195;Warm_Start;5;1;4;6
196;Warm_Start;2;1;4;6
197;Warm_Start;4;1;4;6
198;Warm_Start;3;1;6;6
199;Warm_Start;34;1;6;6
200;Warm_Start;6;1;6;6
201;Warm_Start;5;1;6;6
202;Warm_Start;2;1;4;6
203;Warm_Start;3;1;4;6
204;Warm_Start;3;1;4;6
205;Warm_Start;35;1;6;8
206;Warm_Start;8;1;6;8
207;Warm_Start;5;1;6;8
208;Warm_Start;2;1;4;8
209;Warm_Start;4;1;4;8
210;Warm_Start;4;1;4;8
211;Warm_Start;15;1;6;7
212;Warm_Start;7;1;6;7
213;Warm_Start;3;1;4;7
214;Warm_Start;2;1;4;7
215;Warm_Start;4;1;4;7
216;Warm_Start;4;1;6;7
217;Warm_Start;39;1;6;7
218;Warm_Start;6;1;6;7
219;Warm_Start;3;1;4;7
220;Warm_Start;2;1;4;7
221;Warm_Start;3;1;4;7
222;Warm_Start;3;1;6;7
223;Warm_Start;8;1;6;6
224;Warm_Start;5;1;6;6
225;Warm_Start;2;1;4;6
226;Warm_Start;1;1;4;6
227;Warm_Start;2;1;4;6
228;Warm_Start;3;1;6;6
229;Warm_Start;12;1;6;10
230;Warm_Start;9;1;6;10
231;Warm_Start;28;1;6;10
232;Warm_Start;6;1;4;10
233;Warm_Start;8;1;4;10
234;Warm_Start;9;1;4;10
235;Warm_Start;8;1;6;10
236;Warm_Start;34;1;6;10
237;Warm_Start;5;1;6;10
238;Warm_Start;6;1;4;10
239;Warm_Start;8;1;4;10
240;Warm_Start;6;1;4;10
241;Warm_Start;7;1;6;9
242;Warm_Start;7;1;6;9
243;Warm_Start;4;1;6;9
244;Warm_Start;5;1;4;9
245;Warm_Start;3;1;4;9
246;Warm_Start;6;1;4;9
247;Warm_Start;37;1;6;8
248;Warm_Start;5;1;6;8
249;Warm_Start;5;1;4;8
250;Warm_Start;2;1;4;8
251;Warm_Start;3;1;4;8
252;Warm_Start;6;1;6;8
253;Warm_Start;35;1;6;8
254;Warm_Start;4;1;6;8
255;Warm_Start;5;1;4;8
256;Warm_Start;3;1;4;8
257;Warm_Start;3;1;4;8
258;Warm_Start;4;1;6;8
259;Warm_Start;15;1;6;7
260;Warm_Start;5;1;6;7
261;Warm_Start;5;1;4;7
262;Warm_Start;2;1;4;7
263;Warm_Start;3;1;4;7
264;Warm_Start;3;1;6;7
265;Warm_Start;14;1;6;7
266;Warm_Start;3;1;6;7
267;Warm_Start;5;1;4;7
268;Warm_Start;2;1;4;7
269;Warm_Start;2;1;4;7
270;Warm_Start;4;1;6;7
271;Warm_Start;12;1;6;6
272;Warm_Start;3;1;6;6
273;Warm_Start;2;1;4;6
274;Warm_Start;2;1;4;6
275;Warm_Start;2;1;4;6
276;Warm_Start;2;1;6;6
277;Warm_Start;11;1;6;8
278;Warm_Start;4;1;6;8
279;Warm_Start;5;1;4;8
280;Warm_Start;2;1;4;8
281;Warm_Start;2;1;4;8
282;Warm_Start;6;1;6;8
283;Warm_Start;8;1;6;8
284;Warm_Start;4;1;6;8
285;Warm_Start;4;1;4;8
286;Warm_Start;2;1;4;8
287;Warm_Start;2;1;4;8
288;Warm_Start;6;1;6;8
289;Warm_Start;28;1;6;7
290;Warm_Start;4;1;6;7
291;Warm_Start;4;1;4;7
292;Warm_Start;2;1;4;7
293;Warm_Start;2;1;4;7
294;Warm_Start;6;1;6;7
295;Warm_Start;38;1;6;7
296;Warm_Start;3;1;6;7
297;Warm_Start;4;1;4;7
298;Warm_Start;2;1;4;7
299;Warm_Start;2;1;4;7
300;Warm_Start;6;1;6;7
301;Warm_Start;74;1;6;7
302;Warm_Start;5;1;6;7
303;Warm_Start;7;1;4;7
304;Warm_Start;5;1;4;7
305;Warm_Start;4;1;4;7
306;Warm_Start;8;1;6;7
307;Warm_Start;13;1;6;6
308;Warm_Start;3;1;6;6
309;Warm_Start;2;1;4;6
310;Warm_Start;2;1;4;6
311;Warm_Start;2;1;4;6
312;Warm_Start;3;1;6;6
313;Warm_Start;13;1;6;6
314;Warm_Start;3;1;6;6
315;Warm_Start;3;1;4;6
316;Warm_Start;2;1;4;6
317;Warm_Start;2;1;4;6
318;Warm_Start;3;1;6;6
319;Warm_Start;5;1;6;5
320;Warm_Start;2;1;6;5
321;Warm_Start;1;1;4;5
322;Warm_Start;1;1;4;5
323;Warm_Start;1;1;4;5
324;Warm_Start;2;1;6;5
325;Warm_Start;5;1;6;5
326;Warm_Start;2;1;6;5
327;Warm_Start;2;1;4;5
328;Warm_Start;1;1;4;5
329;Warm_Start;1;1;4;5
330;Warm_Start;2;1;6;5
331;Warm_Start;9;1;6;8
332;Warm_Start;8;1;6;8
333;Warm_Start;5;1;4;8
334;Warm_Start;2;1;4;8
335;Warm_Start;2;1;4;8
336;Warm_Start;7;1;6;8
337;Warm_Start;8;1;6;8
338;Warm_Start;6;1;6;8
339;Warm_Start;5;1;4;8
340;Warm_Start;2;1;4;8
341;Warm_Start;2;1;4;8
342;Warm_Start;6;1;6;8
343;Warm_Start;8;1;6;8
344;Warm_Start;4;1;6;8
345;Warm_Start;5;1;4;8
346;Warm_Start;2;1;4;8
