call_id;model_type;optimize_time;feasible;target_num;depot_num
1;normal;31;1;6;6
2;normal;31;1;6;6
3;normal;7;1;6;6
4;normal;4;1;4;4
5;normal;2;1;4;4
6;normal;3;1;4;4
7;normal;84;1;6;16
8;normal;30;1;6;16
9;normal;44;1;6;16
10;normal;27;1;4;16
11;normal;66;1;4;16
12;normal;13;1;4;16
13;Warm_Start;15;1;4;16
14;Warm_Start;18;1;6;16
15;Warm_Start;55;0;4;16
16;Warm_Start;15;1;4;15
17;Warm_Start;18;1;6;15
18;Warm_Start;24;0;4;15
19;Warm_Start;14;1;4;15
20;Warm_Start;40;1;6;15
21;Warm_Start;22;0;4;15
22;Warm_Start;13;1;4;14
23;Warm_Start;67;1;6;14
24;Warm_Start;43;0;4;14
25;Warm_Start;11;1;4;12
26;Warm_Start;17;1;6;12
27;Warm_Start;8;0;4;12
28;Warm_Start;12;1;4;12
29;Warm_Start;39;0;6;12
30;Warm_Start;9;1;4;11
31;Warm_Start;28;1;6;11
32;Warm_Start;22;0;2;11
33;Warm_Start;8;1;4;10
34;Warm_Start;30;1;6;10
35;Warm_Start;5;1;2;10
36;Warm_Start;3;1;4;10
37;Warm_Start;6;0;4;10
38;Warm_Start;7;1;4;10
39;Warm_Start;27;1;6;10
40;Warm_Start;5;1;2;10
41;Warm_Start;4;1;4;10
42;Warm_Start;6;0;4;10
43;Warm_Start;9;1;4;9
44;Warm_Start;36;1;6;9
45;Warm_Start;5;1;2;9
46;Warm_Start;3;1;4;9
47;Warm_Start;5;0;4;9
48;Warm_Start;5;1;4;8
49;Warm_Start;3;1;4;8
50;Warm_Start;6;1;2;8
51;Warm_Start;2;1;4;8
52;Warm_Start;5;0;4;8
53;Warm_Start;5;1;4;7
54;Warm_Start;3;1;4;7
55;Warm_Start;5;1;2;7
56;Warm_Start;2;1;4;7
57;Warm_Start;4;1;4;7
58;Warm_Start;10;1;12;7
59;Warm_Start;5;1;4;6
60;Warm_Start;2;1;4;6
61;Warm_Start;4;1;2;6
62;Warm_Start;2;1;4;6
63;Warm_Start;4;1;4;6
64;Warm_Start;8;1;12;6
65;Warm_Start;2;1;4;6
66;Warm_Start;2;1;4;6
67;Warm_Start;3;1;4;6
68;Warm_Start;1;1;4;6
69;Warm_Start;2;1;2;6
70;Warm_Start;9;1;12;6
71;Warm_Start;3;1;4;6
72;Warm_Start;3;1;4;6
73;Warm_Start;3;1;4;6
74;Warm_Start;1;1;4;6
75;Warm_Start;3;1;2;6
76;Warm_Start;1;0;12;6
77;Warm_Start;2;1;4;6
78;Warm_Start;2;1;4;6
79;Warm_Start;2;0;4;6
80;Warm_Start;3;1;4;5
81;Warm_Start;2;1;4;5
82;Warm_Start;0;0;4;5
83;Warm_Start;2;1;4;4
84;Warm_Start;1;1;4;4
85;Warm_Start;0;0;4;4
86;Warm_Start;2;1;4;3
87;Warm_Start;1;1;4;3
88;Warm_Start;0;0;4;3
89;Warm_Start;3;1;4;5
90;Warm_Start;2;1;4;5
91;Warm_Start;3;1;6;5
92;Warm_Start;1;1;2;5
