call_id;model_type;optimize_time;feasible;target_num;depot_num
1;normal;36;1;6;6
2;normal;34;1;6;6
3;normal;6;1;6;6
4;normal;3;1;4;4
5;normal;1;1;4;4
6;normal;2;1;4;4
7;normal;81;1;6;16
8;normal;37;1;6;16
9;normal;44;1;6;16
10;normal;35;1;4;16
11;normal;54;1;4;16
12;normal;11;1;4;16
13;Warm_Start;51;1;6;16
14;Warm_Start;16;1;4;16
15;Warm_Start;10;1;4;16
16;Warm_Start;13;1;6;16
17;Warm_Start;73;1;4;16
18;Warm_Start;16;1;6;16
19;Warm_Start;21;1;6;13
20;Warm_Start;17;1;4;13
21;Warm_Start;25;1;4;13
22;Warm_Start;13;1;6;13
23;Warm_Start;8;1;4;13
24;Warm_Start;9;1;6;13
25;Warm_Start;12;1;6;12
26;Warm_Start;16;1;4;12
27;Warm_Start;8;1;4;12
28;Warm_Start;15;1;6;12
29;Warm_Start;16;1;4;12
30;Warm_Start;7;1;6;12
31;Warm_Start;12;1;6;12
32;Warm_Start;24;1;4;12
33;Warm_Start;9;1;4;12
34;Warm_Start;9;1;6;12
35;Warm_Start;9;1;4;12
36;Warm_Start;6;1;6;12
37;Warm_Start;5;1;6;10
38;Warm_Start;20;1;4;10
39;Warm_Start;6;1;4;10
40;Warm_Start;8;1;6;10
41;Warm_Start;7;1;4;10
42;Warm_Start;5;1;6;10
43;Warm_Start;6;1;6;9
44;Warm_Start;16;1;4;9
45;Warm_Start;5;1;4;9
46;Warm_Start;8;1;6;9
47;Warm_Start;8;1;4;9
48;Warm_Start;7;1;6;9
49;Warm_Start;5;1;6;8
50;Warm_Start;3;1;4;8
51;Warm_Start;5;1;4;8
52;Warm_Start;6;1;6;8
53;Warm_Start;6;1;4;8
54;Warm_Start;4;1;6;8
55;Warm_Start;4;1;6;7
56;Warm_Start;10;1;6;7
57;Warm_Start;4;1;4;7
58;Warm_Start;1;1;4;7
59;Warm_Start;3;1;4;7
60;Warm_Start;3;1;6;7
61;Warm_Start;4;1;6;6
62;Warm_Start;10;1;6;6
63;Warm_Start;3;1;4;6
64;Warm_Start;2;1;4;6
65;Warm_Start;5;1;4;6
66;Warm_Start;4;1;6;6
67;Warm_Start;3;1;6;5
68;Warm_Start;6;1;6;5
69;Warm_Start;1;1;4;5
70;Warm_Start;1;1;4;5
71;Warm_Start;2;1;4;5
72;Warm_Start;2;1;6;5
73;Warm_Start;3;1;6;5
74;Warm_Start;5;1;6;5
75;Warm_Start;1;1;4;5
76;Warm_Start;1;1;4;5
77;Warm_Start;2;1;4;5
78;Warm_Start;2;1;6;5
79;Warm_Start;6;1;6;7
80;Warm_Start;9;1;6;7
81;Warm_Start;4;1;4;7
82;Warm_Start;2;1;2;7
83;Warm_Start;2;1;6;7
84;Warm_Start;3;1;6;7
85;Warm_Start;7;1;6;7
86;Warm_Start;10;1;6;7
87;Warm_Start;4;1;4;7
88;Warm_Start;2;1;2;7
89;Warm_Start;3;1;6;7
90;Warm_Start;3;1;6;7
91;Warm_Start;5;1;6;6
92;Warm_Start;9;1;6;6
