call_id;model_type;optimize_time;feasible;target_num;depot_num
1;normal;38;1;6;6
2;normal;34;1;6;6
3;normal;7;1;6;6
4;normal;3;1;4;4
5;normal;2;1;4;4
6;normal;2;1;4;4
7;normal;95;1;6;16
8;normal;39;1;6;16
9;normal;35;1;6;16
10;normal;31;1;4;16
11;normal;56;1;4;16
12;normal;13;1;4;16
13;Warm_Start;13;0;6;18
14;Warm_Start;13;0;6;18
15;Warm_Start;13;0;6;17
16;Warm_Start;13;0;6;16
17;Warm_Start;13;0;6;16
18;Warm_Start;13;0;6;15
19;Warm_Start;13;0;6;14
20;Warm_Start;13;0;6;13
21;Warm_Start;13;0;4;13
22;Warm_Start;13;0;4;13
23;Warm_Start;13;0;4;12
24;Warm_Start;13;0;4;11
25;Warm_Start;13;0;4;11
26;Warm_Start;13;0;4;11
27;Warm_Start;13;0;4;10
28;Warm_Start;13;0;4;9
29;Warm_Start;13;0;4;8
30;Warm_Start;13;0;4;7
31;Warm_Start;13;0;6;7
32;Warm_Start;13;0;6;7
33;Warm_Start;13;0;2;7
34;Warm_Start;13;0;2;6
35;Warm_Start;13;0;2;5
36;Warm_Start;13;0;2;10
37;Warm_Start;13;0;2;9
38;Warm_Start;13;0;2;8
39;Warm_Start;13;0;2;7
40;Warm_Start;13;0;2;7
41;Warm_Start;13;0;2;7
42;Warm_Start;13;0;2;5
43;Warm_Start;13;0;2;5
44;Warm_Start;13;0;2;5
45;Warm_Start;13;0;2;4
46;Warm_Start;13;0;2;4
47;Warm_Start;13;0;2;4
48;Warm_Start;13;0;2;5
49;Warm_Start;13;0;2;4
50;Warm_Start;13;0;2;6
51;Warm_Start;13;0;2;5
52;Warm_Start;13;0;2;6
53;Warm_Start;13;0;2;6
54;Warm_Start;13;0;2;5
55;Warm_Start;13;0;2;4
56;Warm_Start;13;0;2;5
57;Warm_Start;13;0;2;4
58;Warm_Start;13;0;2;5
59;Warm_Start;13;0;2;4
60;Warm_Start;13;0;2;4
61;Warm_Start;13;0;2;7
62;Warm_Start;13;0;2;6
63;Warm_Start;13;0;2;6
64;Warm_Start;13;0;2;6
65;Warm_Start;13;0;2;5
66;Warm_Start;13;0;2;5
67;Warm_Start;13;0;2;4
68;Warm_Start;13;0;2;5
69;Warm_Start;13;0;2;4
70;Warm_Start;13;0;2;4
71;Warm_Start;13;0;2;4
72;Warm_Start;13;0;2;6
73;Warm_Start;13;0;2;6
74;Warm_Start;13;0;2;6
75;Warm_Start;13;0;2;5
76;Warm_Start;13;0;2;4
77;Warm_Start;13;0;2;3
78;Warm_Start;13;0;2;3
79;Warm_Start;13;0;2;6
80;Warm_Start;13;0;2;5
81;Warm_Start;13;0;2;5
82;Warm_Start;13;0;2;7
83;Warm_Start;13;0;2;6
84;Warm_Start;13;0;2;5
85;Warm_Start;13;0;2;5
86;Warm_Start;13;0;2;6
87;Warm_Start;13;0;2;6
88;Warm_Start;13;0;2;5
89;Warm_Start;13;0;2;7
90;Warm_Start;13;0;2;6
91;Warm_Start;13;0;2;5
92;Warm_Start;13;0;2;5
93;Warm_Start;13;0;2;5
94;Warm_Start;13;0;2;6
95;Warm_Start;13;0;2;6
96;Warm_Start;13;0;2;5
97;Warm_Start;13;0;2;7
98;Warm_Start;13;0;2;6
99;Warm_Start;13;0;2;7
100;Warm_Start;13;0;2;6
101;Warm_Start;13;0;2;5
102;Warm_Start;13;0;2;5
103;Warm_Start;13;0;2;5
104;Warm_Start;13;0;2;6
105;Warm_Start;13;0;2;5
106;Warm_Start;13;0;2;6
107;Warm_Start;13;0;2;5
