call_id;model_type;optimize_time;feasible;target_num;depot_num
1;normal;49;1;6;6
2;normal;19;1;6;6
3;normal;6;1;6;6
4;normal;3;1;4;4
5;normal;1;1;4;4
6;normal;2;1;4;4
7;normal;99;1;6;17
8;normal;35;1;6;17
9;normal;45;1;6;17
10;normal;32;1;4;17
11;normal;57;1;4;17
12;normal;68;1;4;17
13;Warm_Start;66;1;6;16
14;Warm_Start;39;1;6;16
15;Warm_Start;15;1;6;16
16;Warm_Start;31;1;4;16
17;Warm_Start;16;1;4;16
18;Warm_Start;14;1;4;16
19;Warm_Start;120;1;6;15
20;Warm_Start;44;1;6;15
21;Warm_Start;20;1;6;15
22;Warm_Start;13;1;4;15
23;Warm_Start;20;1;4;15
24;Warm_Start;15;1;4;15
25;Warm_Start;63;1;6;15
26;Warm_Start;52;1;6;15
27;Warm_Start;12;1;6;15
28;Warm_Start;77;1;4;15
29;Warm_Start;55;1;4;15
30;Warm_Start;13;1;4;15
31;Warm_Start;56;1;6;14
32;Warm_Start;38;1;6;14
33;Warm_Start;14;1;6;14
34;Warm_Start;7;1;4;14
35;Warm_Start;10;1;4;14
36;Warm_Start;9;1;4;14
37;Warm_Start;103;1;6;14
38;Warm_Start;46;1;6;14
39;Warm_Start;9;1;6;14
40;Warm_Start;6;1;4;14
41;Warm_Start;11;1;4;14
42;Warm_Start;10;1;4;14
43;Warm_Start;30;1;6;11
44;Warm_Start;8;1;6;11
45;Warm_Start;8;1;6;11
46;Warm_Start;3;1;4;11
47;Warm_Start;7;1;4;11
48;Warm_Start;4;1;4;11
49;Warm_Start;33;1;6;9
50;Warm_Start;7;1;6;9
51;Warm_Start;5;1;4;9
52;Warm_Start;2;1;4;9
53;Warm_Start;4;1;6;9
54;Warm_Start;2;1;4;9
55;Warm_Start;5;1;6;8
56;Warm_Start;6;1;6;8
57;Warm_Start;4;1;4;8
58;Warm_Start;2;1;4;8
59;Warm_Start;4;1;6;8
60;Warm_Start;2;1;4;8
61;Warm_Start;6;1;6;7
62;Warm_Start;5;1;6;7
63;Warm_Start;3;1;4;7
64;Warm_Start;1;1;4;7
65;Warm_Start;4;1;6;7
66;Warm_Start;2;1;4;7
67;Warm_Start;4;1;6;6
68;Warm_Start;6;1;6;6
69;Warm_Start;2;1;4;6
70;Warm_Start;1;1;4;6
71;Warm_Start;6;1;6;6
72;Warm_Start;2;1;4;6
73;Warm_Start;4;1;6;6
74;Warm_Start;8;1;6;6
75;Warm_Start;3;1;4;6
76;Warm_Start;1;1;4;6
77;Warm_Start;4;1;6;6
78;Warm_Start;2;1;4;6
79;Warm_Start;4;1;6;6
80;Warm_Start;6;1;6;6
81;Warm_Start;2;1;4;6
82;Warm_Start;1;1;4;6
83;Warm_Start;3;1;6;6
84;Warm_Start;2;1;4;6
85;Warm_Start;4;1;6;6
86;Warm_Start;5;1;6;6
87;Warm_Start;2;1;6;6
88;Warm_Start;1;1;2;6
89;Warm_Start;4;1;6;6
90;Warm_Start;2;1;4;6
91;Warm_Start;4;1;6;6
92;Warm_Start;6;1;6;6
93;Warm_Start;2;1;6;6
94;Warm_Start;1;1;2;6
95;Warm_Start;4;1;6;6
96;Warm_Start;2;1;4;6
97;Warm_Start;4;1;6;6
98;Warm_Start;7;1;8;6
99;Warm_Start;2;1;4;6
100;Warm_Start;1;1;2;6
101;Warm_Start;2;1;6;6
102;Warm_Start;1;1;4;6
103;Warm_Start;8;1;6;6
104;Warm_Start;8;1;8;6
