call_id;model_type;optimize_time;feasible;target_num;depot_num
1;normal;40;1;6;6
2;normal;24;1;6;6
3;normal;7;1;6;6
4;normal;4;1;4;4
5;normal;2;1;4;4
6;normal;3;1;4;4
7;normal;70;1;6;16
8;normal;29;1;6;16
9;normal;23;1;6;16
10;normal;19;1;4;16
11;normal;43;1;4;16
12;normal;13;1;4;16
13;Warm_Start;63;1;6;19
14;Warm_Start;22;1;6;19
15;Warm_Start;92;1;6;19
16;Warm_Start;10;1;4;19
17;Warm_Start;30;1;4;19
18;Warm_Start;38;1;4;19
19;Warm_Start;93;1;6;16
20;Warm_Start;16;1;6;16
21;Warm_Start;15;1;6;16
22;Warm_Start;22;1;4;16
23;Warm_Start;20;1;4;16
24;Warm_Start;18;1;4;16
25;Warm_Start;51;1;6;16
26;Warm_Start;16;1;6;16
27;Warm_Start;12;1;6;16
28;Warm_Start;18;1;4;16
29;Warm_Start;48;1;4;16
30;Warm_Start;18;1;4;16
31;Warm_Start;61;1;6;15
32;Warm_Start;15;1;6;15
33;Warm_Start;24;1;6;15
34;Warm_Start;10;1;4;15
35;Warm_Start;15;1;4;15
36;Warm_Start;11;1;4;15
37;Warm_Start;52;1;6;14
38;Warm_Start;16;1;6;14
39;Warm_Start;12;1;6;14
40;Warm_Start;6;1;4;14
41;Warm_Start;31;1;4;14
42;Warm_Start;9;1;4;14
43;Warm_Start;21;1;6;13
44;Warm_Start;13;1;6;13
45;Warm_Start;9;1;6;13
46;Warm_Start;6;1;4;13
47;Warm_Start;11;1;4;13
48;Warm_Start;15;1;4;13
49;Warm_Start;19;1;6;13
50;Warm_Start;13;1;6;13
51;Warm_Start;10;1;6;13
52;Warm_Start;5;1;4;13
53;Warm_Start;10;1;4;13
54;Warm_Start;12;1;4;13
55;Warm_Start;14;1;6;12
56;Warm_Start;9;1;6;12
57;Warm_Start;6;1;6;12
58;Warm_Start;19;1;4;12
59;Warm_Start;10;1;4;12
60;Warm_Start;6;1;4;12
61;Warm_Start;13;1;6;11
62;Warm_Start;7;1;6;11
63;Warm_Start;5;1;6;11
64;Warm_Start;4;1;4;11
65;Warm_Start;9;1;4;11
66;Warm_Start;6;1;4;11
67;Warm_Start;14;1;6;11
68;Warm_Start;8;1;6;11
69;Warm_Start;6;1;6;11
70;Warm_Start;3;1;4;11
71;Warm_Start;6;1;4;11
72;Warm_Start;6;1;4;11
73;Warm_Start;13;1;6;10
74;Warm_Start;7;1;6;10
75;Warm_Start;5;1;6;10
76;Warm_Start;3;1;4;10
77;Warm_Start;6;1;4;10
78;Warm_Start;6;1;4;10
79;Warm_Start;11;1;6;9
80;Warm_Start;36;1;6;9
81;Warm_Start;4;1;6;9
82;Warm_Start;2;1;4;9
83;Warm_Start;6;1;4;9
84;Warm_Start;5;1;4;9
85;Warm_Start;11;1;6;8
86;Warm_Start;11;1;6;8
87;Warm_Start;4;1;6;8
88;Warm_Start;2;1;4;8
89;Warm_Start;5;1;4;8
90;Warm_Start;4;1;4;8
