call_id;model_type;optimize_time;feasible;target_num;depot_num
1;normal;45;1;6;6
2;normal;46;1;6;6
3;normal;7;1;6;6
4;normal;4;1;4;4
5;normal;2;1;4;4
6;normal;2;1;4;4
7;normal;93;1;6;16
8;normal;54;1;6;16
9;normal;40;1;6;16
10;normal;39;1;4;16
11;normal;67;1;4;16
12;normal;13;1;4;16
13;Warm_Start;67;1;8;17
14;Warm_Start;73;1;6;17
15;Warm_Start;42;1;6;17
16;Warm_Start;13;1;4;17
17;Warm_Start;7;1;2;17
18;Warm_Start;10;1;4;17
19;Warm_Start;65;1;8;15
20;Warm_Start;15;1;6;15
21;Warm_Start;37;1;6;15
22;Warm_Start;9;1;4;15
23;Warm_Start;72;1;2;15
24;Warm_Start;49;1;4;15
25;Warm_Start;50;1;8;13
26;Warm_Start;15;1;6;13
27;Warm_Start;7;1;6;13
28;Warm_Start;7;1;4;13
29;Warm_Start;35;1;2;13
30;Warm_Start;38;1;4;13
31;Warm_Start;14;1;8;12
32;Warm_Start;129;1;6;12
33;Warm_Start;7;1;6;12
34;Warm_Start;8;1;4;12
35;Warm_Start;13;1;2;12
36;Warm_Start;7;1;4;12
37;Warm_Start;11;1;8;10
38;Warm_Start;36;1;6;10
39;Warm_Start;6;1;6;10
40;Warm_Start;7;1;4;10
41;Warm_Start;7;1;2;10
42;Warm_Start;5;1;4;10
43;Warm_Start;9;1;8;9
44;Warm_Start;34;1;6;9
45;Warm_Start;4;1;6;9
46;Warm_Start;4;1;4;9
47;Warm_Start;5;1;2;9
48;Warm_Start;5;1;4;9
49;Warm_Start;31;1;8;8
50;Warm_Start;6;1;6;8
51;Warm_Start;5;1;6;8
52;Warm_Start;3;1;4;8
53;Warm_Start;1;1;2;8
54;Warm_Start;3;1;4;8
55;Warm_Start;7;1;8;7
56;Warm_Start;7;1;6;7
57;Warm_Start;3;1;6;7
58;Warm_Start;2;1;4;7
59;Warm_Start;1;1;2;7
60;Warm_Start;3;1;4;7
61;Warm_Start;7;1;8;7
62;Warm_Start;8;1;6;7
63;Warm_Start;4;1;4;7
64;Warm_Start;5;1;2;7
65;Warm_Start;4;1;6;7
66;Warm_Start;3;1;4;7
67;Warm_Start;8;1;8;7
68;Warm_Start;4;1;6;7
69;Warm_Start;5;1;6;7
70;Warm_Start;5;1;2;7
71;Warm_Start;2;1;4;7
72;Warm_Start;3;1;4;7
73;Warm_Start;7;1;8;7
74;Warm_Start;5;1;6;7
75;Warm_Start;3;1;6;7
76;Warm_Start;5;1;2;7
77;Warm_Start;2;1;4;7
78;Warm_Start;3;1;4;7
79;Warm_Start;7;1;8;7
80;Warm_Start;5;1;4;7
81;Warm_Start;3;1;4;7
82;Warm_Start;5;1;6;7
83;Warm_Start;1;1;2;7
84;Warm_Start;4;1;6;7
85;Warm_Start;10;1;6;7
86;Warm_Start;8;1;8;7
87;Warm_Start;3;1;4;7
88;Warm_Start;5;1;6;7
89;Warm_Start;1;1;2;7
90;Warm_Start;4;1;4;7
91;Warm_Start;10;1;6;6
92;Warm_Start;8;1;8;6
93;Warm_Start;3;1;4;6
94;Warm_Start;41;1;6;6
95;Warm_Start;1;1;2;6
96;Warm_Start;2;1;4;6
97;Warm_Start;8;1;6;6
98;Warm_Start;7;1;8;6
99;Warm_Start;3;1;4;6
100;Warm_Start;22;1;6;6
101;Warm_Start;1;1;2;6
102;Warm_Start;2;1;4;6
103;Warm_Start;7;1;4;10
104;Warm_Start;19;1;8;10
105;Warm_Start;5;1;4;10
106;Warm_Start;7;1;6;10
107;Warm_Start;3;1;2;10
108;Warm_Start;5;1;6;10
109;Warm_Start;6;1;4;9
110;Warm_Start;45;1;8;9
111;Warm_Start;5;1;4;9
112;Warm_Start;7;1;6;9
113;Warm_Start;2;1;2;9
114;Warm_Start;5;1;6;9
115;Warm_Start;6;1;4;8
116;Warm_Start;9;1;8;8
117;Warm_Start;4;1;4;8
118;Warm_Start;5;1;6;8
119;Warm_Start;2;1;2;8
120;Warm_Start;4;1;6;8
121;Warm_Start;6;1;4;7
122;Warm_Start;10;1;8;7
123;Warm_Start;3;1;4;7
124;Warm_Start;6;1;6;7
125;Warm_Start;1;1;2;7
126;Warm_Start;3;1;6;7
127;Warm_Start;8;1;6;6
128;Warm_Start;7;1;8;6
129;Warm_Start;3;1;4;6
130;Warm_Start;5;1;6;6
131;Warm_Start;1;1;2;6
132;Warm_Start;2;1;4;6
133;Warm_Start;11;1;6;8
134;Warm_Start;55;1;8;8
135;Warm_Start;5;1;4;8
136;Warm_Start;6;1;6;8
137;Warm_Start;2;1;2;8
138;Warm_Start;6;1;4;8
139;Warm_Start;13;1;6;8
140;Warm_Start;32;1;8;8
141;Warm_Start;5;1;4;8
