call_id;model_type;optimize_time;feasible;target_num;depot_num
1;normal;31;1;6;6
2;normal;42;1;6;6
3;normal;5;1;4;4
4;normal;7;1;6;6
5;normal;3;1;4;4
6;normal;2;1;4;4
7;normal;112;1;6;13
8;normal;55;1;6;13
9;normal;6;1;4;13
10;normal;17;1;6;13
11;normal;20;1;4;13
12;normal;6;1;4;13
13;Warm_Start;25;1;8;12
14;Warm_Start;33;0;6;12
15;Warm_Start;10;1;8;11
16;Warm_Start;33;1;6;11
17;Warm_Start;34;1;4;11
18;Warm_Start;19;0;4;11
19;Warm_Start;1;0;8;10
20;Warm_Start;2;0;8;9
21;Warm_Start;1;0;8;8
22;Warm_Start;1;0;8;7
23;Warm_Start;1;0;8;6
24;Warm_Start;0;0;8;5
25;Warm_Start;0;0;8;4
26;Warm_Start;0;0;8;6
27;Warm_Start;0;0;8;5
28;Warm_Start;13;1;8;6
29;Warm_Start;0;0;2;6
30;Warm_Start;6;1;8;5
31;Warm_Start;0;0;2;5
32;Warm_Start;5;1;8;4
33;Warm_Start;0;0;2;4
34;Warm_Start;43;1;8;9
35;Warm_Start;0;0;2;9
36;Warm_Start;14;1;8;8
37;Warm_Start;0;0;2;8
38;Warm_Start;18;1;8;7
39;Warm_Start;0;0;2;7
40;Warm_Start;11;1;8;6
41;Warm_Start;0;0;2;6
42;Warm_Start;6;1;6;5
43;Warm_Start;1;1;4;5
44;Warm_Start;3;0;4;5
45;Warm_Start;6;1;6;4
46;Warm_Start;0;0;4;4
47;Warm_Start;3;1;4;6
48;Warm_Start;0;0;4;6
49;Warm_Start;0;0;4;6
50;Warm_Start;0;0;4;5
51;Warm_Start;0;0;4;4
52;Warm_Start;0;0;4;3
53;Warm_Start;0;0;6;5
54;Warm_Start;0;0;2;6
55;Warm_Start;0;0;2;5
56;Warm_Start;4;1;2;9
57;Warm_Start;2;1;2;9
58;Warm_Start;7;1;2;9
59;Warm_Start;19;1;2;9
60;Warm_Start;5;1;2;9
61;Warm_Start;3;1;2;9
62;Warm_Start;0;0;2;5
63;Warm_Start;0;0;2;4
64;Warm_Start;0;0;2;3
65;Warm_Start;0;0;2;3
66;Warm_Start;0;0;2;5
67;Warm_Start;0;0;2;5
68;Warm_Start;0;0;2;4
69;Warm_Start;0;0;2;3
70;Warm_Start;0;0;2;4
71;Warm_Start;0;0;2;5
72;Warm_Start;0;0;2;5
73;Warm_Start;0;0;2;4
74;Warm_Start;0;0;2;3
75;Warm_Start;0;0;2;3
76;Warm_Start;0;0;2;3
77;Warm_Start;0;0;2;5
78;Warm_Start;0;0;2;4
79;Warm_Start;0;0;2;3
80;Warm_Start;0;0;2;3
81;Warm_Start;0;0;2;6
82;Warm_Start;0;0;2;5
83;Warm_Start;0;0;2;4
84;Warm_Start;0;0;2;3
85;Warm_Start;0;0;2;5
86;Warm_Start;0;0;2;4
87;Warm_Start;0;0;2;3
88;Warm_Start;0;0;2;5
89;Warm_Start;0;0;2;4
90;Warm_Start;0;0;2;3
91;Warm_Start;0;0;2;8
92;Warm_Start;0;0;2;7
93;Warm_Start;0;0;2;6
94;Warm_Start;0;0;2;5
95;Warm_Start;0;0;2;3
96;Warm_Start;2;1;2;6
97;Warm_Start;1;1;2;6
98;Warm_Start;3;1;2;6
99;Warm_Start;4;1;2;6
100;Warm_Start;2;1;2;6
101;Warm_Start;5;1;2;6
102;Warm_Start;0;0;2;5
103;Warm_Start;0;0;2;5
104;Warm_Start;0;0;2;4
105;Warm_Start;0;0;2;3
106;Warm_Start;0;0;2;3
107;Warm_Start;0;0;2;5
108;Warm_Start;0;0;2;4
109;Warm_Start;0;0;2;3
110;Warm_Start;2;1;2;8
111;Warm_Start;4;1;2;8
112;Warm_Start;3;1;2;8
113;Warm_Start;5;1;2;8
114;Warm_Start;11;1;2;8
115;Warm_Start;4;1;2;8
116;Warm_Start;2;1;2;7
117;Warm_Start;4;1;2;7
118;Warm_Start;2;1;2;7
119;Warm_Start;3;1;2;7
120;Warm_Start;12;1;2;7
121;Warm_Start;3;1;2;7
122;Warm_Start;3;1;2;7
123;Warm_Start;3;1;2;7
124;Warm_Start;2;1;2;7
125;Warm_Start;3;1;2;7
126;Warm_Start;11;1;2;7
127;Warm_Start;4;1;2;7
128;Warm_Start;4;1;2;7
129;Warm_Start;3;1;2;7
130;Warm_Start;2;1;2;7
131;Warm_Start;4;1;2;7
132;Warm_Start;13;1;2;7
133;Warm_Start;3;1;2;7
134;Warm_Start;4;1;2;7
135;Warm_Start;2;1;2;7
136;Warm_Start;3;1;2;7
137;Warm_Start;4;1;2;7
138;Warm_Start;12;1;2;7
139;Warm_Start;4;1;2;7
140;Warm_Start;3;1;2;6
141;Warm_Start;2;1;2;6
142;Warm_Start;3;1;2;6
143;Warm_Start;4;1;2;6
144;Warm_Start;12;1;2;6
145;Warm_Start;2;1;2;6
146;Warm_Start;6;1;2;8
147;Warm_Start;4;1;2;8
148;Warm_Start;3;1;2;8
149;Warm_Start;5;1;2;8
150;Warm_Start;12;1;2;8
151;Warm_Start;4;1;2;8
152;Warm_Start;0;0;2;4
153;Warm_Start;0;0;2;3
154;Warm_Start;0;0;2;3
155;Warm_Start;2;1;2;6
156;Warm_Start;2;1;2;6
157;Warm_Start;3;1;2;6
158;Warm_Start;4;1;2;6
159;Warm_Start;2;1;2;6
160;Warm_Start;4;1;2;6
161;Warm_Start;0;0;2;5
162;Warm_Start;0;0;2;5
163;Warm_Start;0;0;2;4
164;Warm_Start;0;0;2;3
165;Warm_Start;0;0;2;5
166;Warm_Start;0;0;2;4
167;Warm_Start;2;1;2;7
168;Warm_Start;2;1;2;7
169;Warm_Start;3;1;2;7
170;Warm_Start;4;1;2;7
171;Warm_Start;15;1;2;7
172;Warm_Start;5;1;2;7
173;Warm_Start;0;0;2;6
174;Warm_Start;0;0;2;3
175;Warm_Start;0;0;2;6
176;Warm_Start;0;0;2;5
177;Warm_Start;0;0;2;3
178;Warm_Start;4;1;2;7
179;Warm_Start;1;1;2;7
180;Warm_Start;3;1;2;7
181;Warm_Start;5;1;2;7
182;Warm_Start;14;1;2;7
183;Warm_Start;5;1;2;7
184;Warm_Start;2;1;2;6
185;Warm_Start;1;1;2;6
186;Warm_Start;2;1;2;6
187;Warm_Start;3;1;2;6
188;Warm_Start;14;1;2;6
189;Warm_Start;4;1;2;6
190;Warm_Start;3;1;2;6
191;Warm_Start;2;1;2;6
192;Warm_Start;3;1;2;6
193;Warm_Start;4;1;2;6
194;Warm_Start;11;1;2;6
195;Warm_Start;4;1;2;6
196;Warm_Start;2;1;2;5
197;Warm_Start;1;1;2;5
198;Warm_Start;1;1;2;5
199;Warm_Start;3;1;2;5
200;Warm_Start;1;1;2;5
201;Warm_Start;1;1;2;5
202;Warm_Start;0;0;2;4
203;Warm_Start;0;0;2;3
204;Warm_Start;0;0;2;3
205;Warm_Start;0;0;2;7
206;Warm_Start;0;0;2;6
207;Warm_Start;0;0;2;5
208;Warm_Start;0;0;2;4
209;Warm_Start;0;0;2;6
210;Warm_Start;0;0;2;5
211;Warm_Start;0;0;2;4
212;Warm_Start;0;0;2;3
213;Warm_Start;0;0;2;3
214;Warm_Start;0;0;2;5
215;Warm_Start;0;0;2;4
216;Warm_Start;0;0;2;3
217;Warm_Start;0;0;2;1
218;Warm_Start;0;0;2;4
219;Warm_Start;0;0;2;3
220;Warm_Start;3;1;2;7
221;Warm_Start;1;1;2;7
222;Warm_Start;3;1;2;7
223;Warm_Start;6;1;2;7
224;Warm_Start;13;1;2;7
225;Warm_Start;4;1;2;7
226;Warm_Start;0;0;2;5
227;Warm_Start;0;0;2;4
228;Warm_Start;0;0;2;4
229;Warm_Start;0;0;2;5
230;Warm_Start;0;0;2;4
231;Warm_Start;0;0;2;3
232;Warm_Start;1;1;2;7
233;Warm_Start;2;1;2;7
234;Warm_Start;3;1;2;7
235;Warm_Start;5;1;2;7
236;Warm_Start;2;1;2;7
237;Warm_Start;3;1;2;7
238;Warm_Start;1;1;2;6
239;Warm_Start;2;1;2;6
240;Warm_Start;2;1;2;6
241;Warm_Start;4;1;2;6
242;Warm_Start;2;1;2;6
243;Warm_Start;6;1;2;6
244;Warm_Start;1;1;2;5
245;Warm_Start;2;1;2;5
246;Warm_Start;2;1;2;5
247;Warm_Start;3;1;2;5
248;Warm_Start;1;1;2;5
249;Warm_Start;2;1;2;5
250;Warm_Start;0;0;2;5
251;Warm_Start;0;0;2;5
252;Warm_Start;0;0;2;5
253;Warm_Start;0;0;2;4
