call_id;model_type;optimize_time;feasible;target_num;depot_num
1;normal;54;1;6;6
2;normal;40;1;6;6
3;normal;8;1;6;6
4;normal;4;1;4;4
5;normal;2;1;4;4
6;normal;3;1;4;4
7;normal;146;1;6;16
8;normal;88;1;6;16
9;normal;39;1;6;16
10;normal;34;1;4;16
11;normal;69;1;4;16
12;normal;13;1;4;16
13;Warm_Start;98;1;6;17
14;Warm_Start;174;1;6;17
15;Warm_Start;51;1;6;17
16;Warm_Start;165;1;6;17
17;Warm_Start;28;1;4;17
18;Warm_Start;58;1;2;17
19;Warm_Start;22;1;6;15
20;Warm_Start;78;1;6;15
21;Warm_Start;36;1;6;15
22;Warm_Start;18;1;4;15
23;Warm_Start;13;1;4;15
24;Warm_Start;62;1;4;15
25;Warm_Start;18;1;6;13
26;Warm_Start;112;1;6;13
27;Warm_Start;11;1;6;13
28;Warm_Start;9;1;4;13
29;Warm_Start;8;1;4;13
30;Warm_Start;130;1;4;13
31;Warm_Start;59;1;6;12
32;Warm_Start;39;1;6;12
33;Warm_Start;12;1;6;12
34;Warm_Start;6;1;4;12
35;Warm_Start;17;1;4;12
36;Warm_Start;29;1;4;12
37;Warm_Start;64;1;6;11
38;Warm_Start;113;1;6;11
39;Warm_Start;8;1;6;11
40;Warm_Start;29;1;4;11
41;Warm_Start;10;1;4;11
42;Warm_Start;14;1;4;11
43;Warm_Start;13;1;6;10
44;Warm_Start;20;1;6;10
45;Warm_Start;7;1;6;10
46;Warm_Start;5;1;4;10
47;Warm_Start;6;1;4;10
48;Warm_Start;10;1;4;10
49;Warm_Start;12;1;6;9
50;Warm_Start;19;1;6;9
51;Warm_Start;5;1;6;9
52;Warm_Start;4;1;4;9
53;Warm_Start;5;1;4;9
54;Warm_Start;12;1;4;9
55;Warm_Start;8;1;6;8
56;Warm_Start;36;1;6;8
57;Warm_Start;4;1;6;8
58;Warm_Start;4;1;4;8
59;Warm_Start;3;1;4;8
60;Warm_Start;9;1;4;8
61;Warm_Start;8;1;6;8
62;Warm_Start;35;1;6;8
63;Warm_Start;4;1;4;8
64;Warm_Start;3;1;4;8
65;Warm_Start;4;1;4;8
66;Warm_Start;5;1;6;8
67;Warm_Start;7;1;6;8
68;Warm_Start;33;1;6;8
69;Warm_Start;3;1;4;8
70;Warm_Start;3;1;4;8
71;Warm_Start;3;1;4;8
72;Warm_Start;5;1;6;8
73;Warm_Start;14;1;6;7
74;Warm_Start;27;1;6;7
75;Warm_Start;2;1;4;7
76;Warm_Start;2;1;4;7
77;Warm_Start;4;1;4;7
78;Warm_Start;2;1;6;7
79;Warm_Start;15;1;6;7
80;Warm_Start;16;1;6;7
81;Warm_Start;2;1;4;7
82;Warm_Start;3;1;4;7
83;Warm_Start;5;1;4;7
84;Warm_Start;3;1;6;7
85;Warm_Start;6;1;4;10
86;Warm_Start;18;1;10;10
87;Warm_Start;8;1;4;10
88;Warm_Start;7;1;2;10
89;Warm_Start;27;1;8;10
90;Warm_Start;4;1;2;10
91;Warm_Start;11;1;8;9
92;Warm_Start;7;1;6;9
93;Warm_Start;5;1;4;9
94;Warm_Start;25;1;4;9
95;Warm_Start;9;1;4;9
96;Warm_Start;4;1;4;9
97;Warm_Start;42;1;6;8
98;Warm_Start;8;1;6;8
99;Warm_Start;4;1;4;8
100;Warm_Start;17;1;4;8
101;Warm_Start;7;1;4;8
102;Warm_Start;3;1;6;8
103;Warm_Start;19;1;6;7
104;Warm_Start;10;1;6;7
105;Warm_Start;3;1;4;7
106;Warm_Start;2;1;4;7
107;Warm_Start;5;1;4;7
108;Warm_Start;3;1;6;7
109;Warm_Start;17;1;6;6
110;Warm_Start;8;1;6;6
111;Warm_Start;2;1;4;6
112;Warm_Start;2;1;4;6
113;Warm_Start;2;1;4;6
114;Warm_Start;2;1;6;6
115;Warm_Start;10;1;6;6
116;Warm_Start;11;1;6;6
117;Warm_Start;2;1;4;6
118;Warm_Start;2;1;4;6
119;Warm_Start;2;1;4;6
120;Warm_Start;2;1;6;6
121;Warm_Start;24;1;8;8
122;Warm_Start;9;1;6;8
123;Warm_Start;4;1;4;8
124;Warm_Start;2;1;4;8
125;Warm_Start;4;1;4;8
126;Warm_Start;8;1;4;8
127;Warm_Start;6;1;6;7
128;Warm_Start;5;1;6;7
129;Warm_Start;2;1;4;7
130;Warm_Start;2;1;4;7
131;Warm_Start;2;1;4;7
132;Warm_Start;3;1;6;7
133;Warm_Start;35;1;8;7
134;Warm_Start;6;1;6;7
135;Warm_Start;2;1;4;7
136;Warm_Start;2;1;4;7
137;Warm_Start;2;1;4;7
138;Warm_Start;3;1;4;7
139;Warm_Start;34;1;8;7
140;Warm_Start;6;1;6;7
141;Warm_Start;2;1;4;7
142;Warm_Start;2;1;4;7
143;Warm_Start;2;1;4;7
144;Warm_Start;3;1;4;7
145;Warm_Start;7;1;8;6
146;Warm_Start;5;1;6;6
147;Warm_Start;2;1;4;6
148;Warm_Start;1;1;4;6
149;Warm_Start;2;1;4;6
150;Warm_Start;2;1;4;6
151;Warm_Start;11;1;8;5
152;Warm_Start;12;1;6;5
153;Warm_Start;2;1;4;5
154;Warm_Start;3;1;4;5
155;Warm_Start;3;1;4;5
156;Warm_Start;2;1;4;5
157;Warm_Start;11;1;8;5
158;Warm_Start;6;1;6;5
159;Warm_Start;1;1;4;5
160;Warm_Start;1;1;4;5
161;Warm_Start;2;1;4;5
162;Warm_Start;1;1;4;5
163;Warm_Start;8;1;6;8
164;Warm_Start;9;1;6;8
165;Warm_Start;3;1;4;8
166;Warm_Start;26;1;4;8
167;Warm_Start;25;1;6;8
168;Warm_Start;3;1;4;8
169;Warm_Start;7;1;6;7
170;Warm_Start;10;1;6;7
171;Warm_Start;3;1;4;7
172;Warm_Start;2;1;4;7
173;Warm_Start;6;1;6;7
174;Warm_Start;2;1;4;7
175;Warm_Start;4;1;6;6
