call_id;model_type;optimize_time;feasible;target_num;depot_num
1;normal;40;1;6;6
2;normal;31;1;6;6
3;normal;8;1;6;6
4;normal;4;1;4;4
5;normal;2;1;4;4
6;normal;3;1;4;4
7;normal;98;1;6;16
8;normal;37;1;6;16
9;normal;26;1;6;16
10;normal;24;1;4;16
11;normal;57;1;4;16
12;normal;17;1;4;16
13;Warm_Start;27;1;6;17
14;Warm_Start;17;1;6;17
15;Warm_Start;29;1;6;17
16;Warm_Start;40;1;4;17
17;Warm_Start;18;1;4;17
18;Warm_Start;21;1;4;17
19;Warm_Start;24;1;6;15
20;Warm_Start;16;1;6;15
21;Warm_Start;23;1;6;15
22;Warm_Start;30;1;4;15
23;Warm_Start;13;1;4;15
24;Warm_Start;28;1;4;15
25;Warm_Start;20;1;6;13
26;Warm_Start;9;1;6;13
27;Warm_Start;10;1;6;13
28;Warm_Start;11;1;4;13
29;Warm_Start;9;1;4;13
30;Warm_Start;15;1;4;13
31;Warm_Start;33;1;6;12
32;Warm_Start;8;1;6;12
33;Warm_Start;9;1;6;12
34;Warm_Start;7;1;4;12
35;Warm_Start;5;1;4;12
36;Warm_Start;5;1;4;12
37;Warm_Start;14;1;6;11
38;Warm_Start;7;1;6;11
39;Warm_Start;7;1;6;11
40;Warm_Start;9;1;4;11
41;Warm_Start;6;1;4;11
42;Warm_Start;5;1;4;11
43;Warm_Start;12;1;6;10
44;Warm_Start;8;1;6;10
45;Warm_Start;8;1;6;10
46;Warm_Start;6;1;4;10
47;Warm_Start;5;1;4;10
48;Warm_Start;4;1;4;10
49;Warm_Start;12;1;6;10
50;Warm_Start;5;1;6;10
51;Warm_Start;7;1;6;10
52;Warm_Start;6;1;4;10
53;Warm_Start;6;1;4;10
54;Warm_Start;4;1;4;10
55;Warm_Start;11;1;6;9
56;Warm_Start;5;1;6;9
57;Warm_Start;7;1;6;9
58;Warm_Start;7;1;4;9
59;Warm_Start;2;1;4;9
60;Warm_Start;3;1;4;9
61;Warm_Start;9;1;6;7
62;Warm_Start;4;1;6;7
63;Warm_Start;4;1;6;7
64;Warm_Start;2;1;4;7
65;Warm_Start;1;1;4;7
66;Warm_Start;2;1;4;7
67;Warm_Start;5;1;6;6
68;Warm_Start;3;1;6;6
69;Warm_Start;2;1;6;6
70;Warm_Start;2;1;4;6
71;Warm_Start;1;1;4;6
72;Warm_Start;1;1;4;6
73;Warm_Start;5;1;6;6
74;Warm_Start;3;1;6;6
75;Warm_Start;3;1;6;6
76;Warm_Start;2;1;4;6
77;Warm_Start;1;1;4;6
78;Warm_Start;2;1;4;6
79;Warm_Start;3;1;6;5
80;Warm_Start;3;1;6;5
81;Warm_Start;2;1;6;5
82;Warm_Start;1;1;4;5
83;Warm_Start;2;1;4;5
84;Warm_Start;2;1;4;5
85;Warm_Start;2;1;6;4
86;Warm_Start;2;1;6;4
87;Warm_Start;2;1;6;4
88;Warm_Start;1;1;4;4
89;Warm_Start;1;1;4;4
90;Warm_Start;1;1;4;4
91;Warm_Start;6;1;6;7
92;Warm_Start;10;1;6;7
93;Warm_Start;3;1;6;7
94;Warm_Start;2;1;4;7
95;Warm_Start;2;1;4;7
96;Warm_Start;2;1;4;7
97;Warm_Start;3;1;6;6
98;Warm_Start;5;1;6;6
99;Warm_Start;2;1;6;6
100;Warm_Start;2;1;4;6
101;Warm_Start;1;1;4;6
102;Warm_Start;1;1;4;6
103;Warm_Start;3;1;6;5
104;Warm_Start;8;1;6;5
105;Warm_Start;2;1;6;5
106;Warm_Start;1;1;4;5
107;Warm_Start;1;1;4;5
108;Warm_Start;1;1;4;5
109;Warm_Start;2;1;6;4
110;Warm_Start;2;1;6;4
111;Warm_Start;2;1;6;4
112;Warm_Start;1;1;4;4
113;Warm_Start;1;1;4;4
114;Warm_Start;1;1;4;4
115;Warm_Start;5;1;6;4
116;Warm_Start;3;1;6;4
117;Warm_Start;1;1;6;4
118;Warm_Start;1;1;4;4
119;Warm_Start;1;1;2;4
120;Warm_Start;1;1;6;4
121;Warm_Start;4;1;8;4
122;Warm_Start;2;1;6;4
123;Warm_Start;2;1;6;4
124;Warm_Start;1;1;2;4
125;Warm_Start;1;1;4;4
126;Warm_Start;1;1;4;4
127;Warm_Start;6;1;6;4
128;Warm_Start;6;1;6;4
129;Warm_Start;2;1;6;4
130;Warm_Start;1;1;4;4
131;Warm_Start;1;1;4;4
132;Warm_Start;1;1;4;4
133;Warm_Start;8;1;6;5
134;Warm_Start;5;1;8;5
135;Warm_Start;5;1;6;5
136;Warm_Start;1;1;4;5
137;Warm_Start;1;1;2;5
138;Warm_Start;1;1;4;5
139;Warm_Start;4;1;6;5
140;Warm_Start;2;1;4;5
141;Warm_Start;3;1;6;5
142;Warm_Start;2;1;6;5
143;Warm_Start;0;0;4;5
144;Warm_Start;1;1;4;5
145;Warm_Start;2;1;6;4
146;Warm_Start;1;1;4;4
147;Warm_Start;2;1;6;4
148;Warm_Start;1;1;6;4
149;Warm_Start;0;0;4;4
150;Warm_Start;1;1;4;4
151;Warm_Start;7;1;6;6
152;Warm_Start;6;1;4;6
153;Warm_Start;5;1;6;6
154;Warm_Start;3;1;6;6
155;Warm_Start;0;0;4;6
156;Warm_Start;2;1;4;6
157;Warm_Start;3;1;6;5
158;Warm_Start;2;1;4;5
159;Warm_Start;6;1;6;5
160;Warm_Start;3;1;6;5
161;Warm_Start;0;0;0;1
162;Warm_Start;1;1;4;5
163;Warm_Start;5;1;6;4
164;Warm_Start;7;1;6;4
165;Warm_Start;2;1;6;4
166;Warm_Start;1;1;4;4
167;Warm_Start;0;0;0;1
168;Warm_Start;1;1;4;4
169;Warm_Start;5;1;6;4
170;Warm_Start;4;1;8;4
171;Warm_Start;1;1;4;4
172;Warm_Start;1;1;4;4
173;Warm_Start;0;0;0;1
174;Warm_Start;1;1;4;4
175;Warm_Start;9;1;6;9
176;Warm_Start;33;1;6;9
177;Warm_Start;5;1;6;9
178;Warm_Start;4;1;4;9
179;Warm_Start;0;0;0;1
180;Warm_Start;2;1;4;9
181;Warm_Start;4;1;6;7
182;Warm_Start;14;1;6;7
183;Warm_Start;4;1;6;7
184;Warm_Start;1;1;4;7
185;Warm_Start;0;0;0;1
