call_id;model_type;optimize_time;feasible;target_num;depot_num
1;normal;45;1;6;6
2;normal;42;1;6;6
3;normal;7;1;6;6
4;normal;4;1;4;4
5;normal;1;1;4;4
6;normal;2;1;4;4
7;normal;92;1;6;16
8;normal;49;1;6;16
9;normal;41;1;6;16
10;normal;36;1;4;16
11;normal;67;1;4;16
12;normal;16;1;4;16
13;Warm_Start;97;1;6;18
14;Warm_Start;40;1;6;18
15;Warm_Start;82;1;2;18
16;Warm_Start;16;1;6;18
17;Warm_Start;67;1;4;18
18;Warm_Start;15;1;6;18
19;Warm_Start;21;1;6;15
20;Warm_Start;49;1;6;15
21;Warm_Start;15;1;4;15
22;Warm_Start;13;1;6;15
23;Warm_Start;18;1;4;15
24;Warm_Start;17;1;4;15
25;Warm_Start;72;1;6;14
26;Warm_Start;16;1;6;14
27;Warm_Start;8;1;4;14
28;Warm_Start;11;1;6;14
29;Warm_Start;17;1;4;14
30;Warm_Start;10;1;4;14
31;Warm_Start;76;1;6;13
32;Warm_Start;14;1;6;13
33;Warm_Start;7;1;4;13
34;Warm_Start;6;1;6;13
35;Warm_Start;13;1;4;13
36;Warm_Start;91;1;4;13
37;Warm_Start;25;1;6;12
38;Warm_Start;13;1;6;12
39;Warm_Start;34;1;4;12
40;Warm_Start;8;1;6;12
41;Warm_Start;9;1;4;12
42;Warm_Start;18;1;4;12
43;Warm_Start;60;1;6;11
44;Warm_Start;64;1;6;11
45;Warm_Start;28;1;4;11
46;Warm_Start;34;1;6;11
47;Warm_Start;9;1;4;11
48;Warm_Start;15;1;4;11
49;Warm_Start;79;1;6;10
50;Warm_Start;40;1;6;10
51;Warm_Start;29;1;4;10
52;Warm_Start;5;1;6;10
53;Warm_Start;5;1;4;10
54;Warm_Start;9;1;4;10
55;Warm_Start;31;1;6;9
56;Warm_Start;30;1;6;9
57;Warm_Start;36;1;4;9
58;Warm_Start;5;1;6;9
59;Warm_Start;8;1;4;9
60;Warm_Start;7;1;4;9
61;Warm_Start;51;1;6;8
62;Warm_Start;42;1;6;8
63;Warm_Start;4;1;4;8
64;Warm_Start;4;1;6;8
65;Warm_Start;4;1;4;8
66;Warm_Start;7;1;4;8
67;Warm_Start;24;1;6;7
68;Warm_Start;7;1;6;7
69;Warm_Start;3;1;4;7
70;Warm_Start;3;1;6;7
71;Warm_Start;3;1;4;7
72;Warm_Start;7;1;4;7
73;Warm_Start;8;1;6;6
74;Warm_Start;3;1;6;6
75;Warm_Start;1;1;4;6
76;Warm_Start;2;1;6;6
77;Warm_Start;3;1;4;6
78;Warm_Start;3;1;4;6
79;Warm_Start;7;1;6;5
80;Warm_Start;2;1;6;5
81;Warm_Start;1;1;4;5
82;Warm_Start;2;1;6;5
83;Warm_Start;1;1;4;5
