call_id;model_type;optimize_time;feasible;target_num;depot_num
1;normal;265;1;6;6
2;normal;107;1;6;6
3;normal;9;1;6;6
4;normal;5;1;4;4
5;normal;2;1;4;4
6;normal;3;1;4;4
7;normal;86;1;6;16
8;normal;65;1;6;16
9;normal;51;1;6;16
10;normal;37;1;4;16
11;normal;16;1;4;16
12;normal;112;1;4;16
13;Warm_Start;122;1;6;16
14;Warm_Start;48;1;6;16
15;Warm_Start;16;1;6;16
16;Warm_Start;14;1;4;16
17;Warm_Start;34;1;4;16
18;Warm_Start;15;1;4;16
19;Warm_Start;15;1;6;14
20;Warm_Start;14;1;6;14
21;Warm_Start;82;1;6;14
22;Warm_Start;9;1;4;14
23;Warm_Start;15;1;4;14
24;Warm_Start;9;1;4;14
25;Warm_Start;15;1;6;14
26;Warm_Start;14;1;6;14
27;Warm_Start;61;1;6;14
28;Warm_Start;9;1;4;14
29;Warm_Start;37;1;4;14
30;Warm_Start;10;1;4;14
31;Warm_Start;19;1;6;13
32;Warm_Start;13;1;6;13
33;Warm_Start;8;1;6;13
34;Warm_Start;5;1;4;13
35;Warm_Start;16;1;4;13
36;Warm_Start;7;1;4;13
37;Warm_Start;27;1;6;12
38;Warm_Start;36;1;6;12
39;Warm_Start;8;1;6;12
40;Warm_Start;5;1;4;12
41;Warm_Start;12;1;4;12
42;Warm_Start;8;1;4;12
43;Warm_Start;23;1;6;11
44;Warm_Start;17;1;6;11
45;Warm_Start;6;1;6;11
46;Warm_Start;5;1;4;11
47;Warm_Start;12;1;4;11
48;Warm_Start;7;1;4;11
49;Warm_Start;16;1;6;11
50;Warm_Start;50;1;6;11
51;Warm_Start;6;1;6;11
52;Warm_Start;5;1;4;11
53;Warm_Start;15;1;4;11
54;Warm_Start;8;1;4;11
55;Warm_Start;10;1;6;10
56;Warm_Start;89;1;6;10
57;Warm_Start;6;1;6;10
58;Warm_Start;5;1;4;10
59;Warm_Start;9;1;4;10
60;Warm_Start;6;1;4;10
61;Warm_Start;11;1;6;10
62;Warm_Start;214;1;6;10
63;Warm_Start;7;1;6;10
64;Warm_Start;6;1;4;10
65;Warm_Start;10;1;4;10
66;Warm_Start;6;1;4;10
67;Warm_Start;10;1;6;9
68;Warm_Start;13;1;6;9
69;Warm_Start;114;1;6;9
70;Warm_Start;4;1;4;9
71;Warm_Start;6;1;4;9
72;Warm_Start;6;1;4;9
73;Warm_Start;14;1;6;7
74;Warm_Start;50;1;6;7
75;Warm_Start;10;1;6;7
76;Warm_Start;3;1;4;7
77;Warm_Start;4;1;4;7
78;Warm_Start;9;1;4;7
79;Warm_Start;22;1;6;7
80;Warm_Start;34;1;6;7
81;Warm_Start;8;1;6;7
82;Warm_Start;3;1;4;7
83;Warm_Start;4;1;4;7
84;Warm_Start;5;1;4;7
85;Warm_Start;114;1;6;6
86;Warm_Start;11;1;6;6
87;Warm_Start;8;1;6;6
88;Warm_Start;3;1;4;6
89;Warm_Start;4;1;4;6
90;Warm_Start;6;1;4;6
91;Warm_Start;15;1;8;5
92;Warm_Start;10;1;6;5
93;Warm_Start;4;1;4;5
94;Warm_Start;2;1;4;5
95;Warm_Start;2;1;4;5
96;Warm_Start;2;1;4;5
97;Warm_Start;33;1;8;8
98;Warm_Start;11;1;6;8
99;Warm_Start;7;1;4;8
100;Warm_Start;4;1;4;8
101;Warm_Start;6;1;4;8
102;Warm_Start;8;1;4;8
103;Warm_Start;27;1;8;8
104;Warm_Start;6;1;6;8
105;Warm_Start;7;1;4;8
106;Warm_Start;5;1;4;8
107;Warm_Start;6;1;4;8
108;Warm_Start;8;1;4;8
109;Warm_Start;29;1;8;8
110;Warm_Start;5;1;6;8
111;Warm_Start;6;1;4;8
112;Warm_Start;4;1;4;8
113;Warm_Start;8;1;4;8
114;Warm_Start;6;1;4;8
115;Warm_Start;24;1;8;7
116;Warm_Start;6;1;6;7
117;Warm_Start;5;1;4;7
118;Warm_Start;4;1;4;7
119;Warm_Start;5;1;4;7
120;Warm_Start;6;1;4;7
121;Warm_Start;25;1;8;7
122;Warm_Start;6;1;6;7
123;Warm_Start;4;1;4;7
124;Warm_Start;2;1;4;7
125;Warm_Start;2;1;4;7
126;Warm_Start;4;1;4;7
127;Warm_Start;14;1;8;6
128;Warm_Start;4;1;6;6
129;Warm_Start;2;1;4;6
130;Warm_Start;2;1;4;6
131;Warm_Start;2;1;4;6
132;Warm_Start;3;1;4;6
133;Warm_Start;9;1;6;5
134;Warm_Start;8;1;6;5
135;Warm_Start;3;1;4;5
136;Warm_Start;2;1;4;5
137;Warm_Start;4;1;4;5
138;Warm_Start;3;1;6;5
139;Warm_Start;16;1;8;7
140;Warm_Start;9;1;8;7
141;Warm_Start;4;1;2;7
142;Warm_Start;2;1;4;7
143;Warm_Start;4;1;4;7
144;Warm_Start;4;1;4;7
145;Warm_Start;14;1;8;7
146;Warm_Start;9;1;8;7
147;Warm_Start;4;1;2;7
148;Warm_Start;2;1;4;7
149;Warm_Start;4;1;4;7
150;Warm_Start;4;1;4;7
151;Warm_Start;10;1;8;6
152;Warm_Start;9;1;8;6
153;Warm_Start;4;1;2;6
